-1.590,-0.623,-0.967,-0.535,-0.510,-0.026,0.619,0.120,0.499
3.297,4.107,3.821,1.637,3.371,2.238,1.057,0.900,1.471
0.851,1.060,0.986,0.423,0.870,0.578,0.273,0.232,0.380
-3.258,-2.701,-2.901,-1.364,-2.216,-1.158,0.084,-0.335,-0.246
0.078,1.456,0.966,0.293,1.196,1.107,1.154,0.575,1.244
-0.478,-0.157,-0.321,-0.358,-0.216,-0.012,0.734,0.116,0.514
