0.386,0.408,0.658,0.518,0.657,1.007,0.588,0.740,1.137
0.213,0.174,0.149,0.198,0.148,0.193,0.100,0.173,0.228
0.055,0.045,0.038,0.051,0.038,0.050,0.026,0.045,0.059
0.278,0.320,0.583,0.418,0.582,0.910,0.538,0.652,1.022
0.493,0.496,0.733,0.619,0.732,1.105,0.639,0.827,1.253
