0.471,0.517,0.733,0.586,0.662,1.010,0.612,0.755,1.107
0.217,0.179,0.144,0.185,0.150,0.205,0.116,0.185,0.221
0.056,0.046,0.037,0.048,0.039,0.053,0.030,0.048,0.057
0.361,0.426,0.661,0.492,0.586,0.906,0.553,0.661,0.996
0.581,0.607,0.806,0.679,0.738,1.114,0.671,0.848,1.219
