-0.243,-0.104,-0.139,-0.307,-0.206,-0.101,-0.322,-0.210,-0.111
1.176,1.318,0.547,1.053,0.995,0.452,0.645,0.677,0.613
0.304,0.340,0.141,0.272,0.257,0.117,0.167,0.175,0.158
-0.838,-0.771,-0.416,-0.840,-0.709,-0.330,-0.648,-0.553,-0.421
0.352,0.562,0.138,0.226,0.298,0.128,0.005,0.132,0.199
-0.217,-0.086,-0.228,-0.306,-0.201,-0.230,-0.680,-0.411,-0.304
