0.199,0.072,0.126,0.226,0.044,0.182,0.236,0.052,0.184
0.111,0.152,0.140,0.102,0.218,0.212,0.160,0.130,0.140
0.029,0.039,0.036,0.026,0.056,0.055,0.041,0.034,0.036
0.142,-0.004,0.056,0.174,-0.067,0.074,0.155,-0.014,0.114
0.255,0.149,0.197,0.277,0.154,0.289,0.317,0.117,0.255
0.812,0.288,0.560,1.185,0.217,0.822,1.035,0.231,0.704
