2.853,2.163,2.724,2.381,2.569,2.265,2.365,2.408,2.513
1.528,0.830,0.476,0.596,0.511,0.566,0.249,0.418,0.443
0.395,0.214,0.123,0.154,0.132,0.146,0.064,0.108,0.115
2.080,1.743,2.483,2.079,2.311,1.979,2.239,2.196,2.288
3.627,2.583,2.964,2.682,2.828,2.552,2.490,2.620,2.737
